area_fips,Cropland,Desert,Grassland,Other,Urban,Water,Woodland
01101,0.05061128723507656,0.0,0.0,0.0,0.004477537140711631,0.0,0.018805060673046912
01103,0.060822729868301416,0.0,0.0,0.0,0.0,0.0034463537413564,0.025181906475717074
01105,0.08177818079503482,0.0,0.0,0.0,0.0,0.0,0.05095107014622366
01107,0.26161827244100233,0.0,0.0,0.058890724615636415,0.0,0.0,0.21527847836604969
01109,0.10407475378282623,0.0,0.0,0.0,0.0,0.0,0.0016019262325320993
01111,0.09197037709016591,0.0,0.0,0.0,0.0,0.0,0.013806905720678131
01113,0.0978255139525593,0.0,0.0,0.0,0.00101367881623813,0.0,0.15433997403526672
01115,0.10227342571391113,0.0,0.0,0.0,0.0,0.0,0.1048366824503194
01117,0.05572317173515928,0.0,0.0,0.0,0.0,0.0,0.07732044491568246
01119,0.19596432166499436,0.0,0.0,0.01973333437991146,0.0,0.0,0.13039595548301247
01121,0.6567311508817284,0.0,0.0,0.0,0.0,0.0,0.34326884911827155
01123,0.4855552693681669,0.0,0.0,0.0,0.0,0.11352154254296708,0.40092318808886596
01125,0.43318615365500684,0.0,0.0,0.005325867906661218,0.023126342589061825,0.0,0.5383616358492702
01127,0.06160501093273255,0.0,0.0,0.0,0.0,0.0006632314073090984,0.33791530202268116
01129,0.0,0.0,0.0,0.0005385563065366008,0.0,0.0,0.03398911414733664
01131,0.1440702961875548,0.0,0.0,0.0,0.0,0.0,0.5596817337971363
01133,0.12841003880510907,0.0,0.0,0.0,0.0,0.06329801533464001,0.32326956569667464
04001,0.005006257137256243,0.13916401163191078,0.36751667187037573,0.0,0.0,0.0,0.4883130593604573
04003,0.006567843789337051,0.21074779378658334,0.5797392436027455,0.0,0.0,0.0,0.20294511882133415
04005,0.0,0.2655507840743317,0.2182242675053042,0.0,0.0,0.003285797562899665,0.5129391508574644
04007,0.0,0.15769360008936711,0.10592422092976046,0.0,0.0,0.0070735189104015874,0.729308660070471
04009,0.022126365156372733,0.2183195311515735,0.25949088017362293,0.0,0.0,0.0,0.27130697240497087
04011,0.0,0.07730116949592894,0.20228733379977007,0.0,0.0,0.0,0.7204114967043009
04012,0.00625466457519518,0.9684378355265455,0.0037191605575304493,0.0,0.0,6.329086014270619e-05,0.021525048480586204
04013,0.06627930660956163,0.818235966130945,0.0050232293583405896,0.0,0.03047728014344437,0.0,0.07998421775770842
04015,0.0,0.5422221454901701,0.25943931765006006,0.0,0.0,0.022587943899547696,0.1757505929602221
04017,0.002906283748213508,0.24196054065844036,0.3958160176449412,0.0,0.0,0.0,0.3593171579484048
04019,0.010570304584790037,0.7766007670757626,0.1312312627284863,0.0,0.010561613433002787,0.0,0.07103605217795832
04021,0.11631952616223067,0.6759128626235805,0.11864862843911914,0.0,0.0,0.0,0.08911898277506959
04023,0.0,0.02545603813945988,0.3869990693122972,0.0,0.0,0.0,0.31248231614977456
04025,0.0,0.1884134239862112,0.24723102955392137,0.0,0.0,0.0,0.5643555464598675
04027,0.02170777494674486,0.6319366167740544,0.0,0.0,0.0,0.003339833541585242,0.0
05001,0.5441571278492722,0.0,0.0,0.0,0.0,0.0,0.45584287215072783
05003,0.43826921972929994,0.0,0.0,0.03834704423169987,0.0,0.012887565687517854,0.5104961703514824
05005,0.03864610230903548,0.0,0.0,0.0,0.0,0.08476311702383199,0.8765907806671325
05007,0.06930579000604835,0.0,0.0,0.0,0.0,0.0,0.04702203571612406
05009,0.09612318938202642,0.0,0.0,0.0,0.0,0.0026429108613789513,0.037323101285793386
05011,0.23431777144366642,0.0,0.0,0.0,0.0,0.0,0.41999131709289267
05013,0.03825456053611194,0.0,0.0,0.0,0.0,0.0,0.07133168920033214
05015,0.052327985624082377,0.0,0.0,0.0,0.0,0.0002668206910889852,0.03246018787618875
05017,0.5585495937203155,0.0,0.0,0.12904765961675974,0.0,0.023509207654514714,0.28889353900841014
05019,0.021705539207401328,0.0,0.0,0.0,0.0,0.0,0.02464913592368695
05021,0.05554834018809193,0.0,0.0,0.0,0.0,0.0,0.008276948138387821
05023,0.21356889633830803,0.0,0.0,0.0,0.0,0.0,0.3108430338032407
05025,0.2132112045657851,0.0,0.0,0.0,0.0,0.0,0.14768336978462349
05027,0.001945539853479749,0.0,0.0,0.0,0.0,0.0,0.11476023545719773
05029,0.8612531070678687,0.0,0.0,0.0,0.0,0.0,0.1387468929321312
05031,0.7399065770740205,0.0,0.0,0.0,0.0,0.0,0.26009342292597953
05033,0.04133855805509389,0.0,0.0,0.0,0.0006446020153198272,0.0,0.04208608208107541
05035,0.5786642963593621,0.0,0.0,0.0,0.0,0.0,0.04019223820473453
05037,0.6936781543399304,0.0,0.0,0.0,0.0,0.0,0.3063218456600696
05039,0.06841662573259903,0.0,0.0,0.0,0.0,0.0,0.10583241731963387
05041,0.46951890395340545,0.0,0.0,0.0,0.0,0.0,0.5304810960465944
05043,0.4185375960631547,0.0,0.0,0.0,0.0,0.0,0.5814624039368453
05045,0.7527554730476345,0.0,0.0,0.0,0.0,0.031143147176675837,0.21610137977568983
05047,0.00941979531981738,0.0,0.0,0.0,0.0,0.0,0.02216341749769549
05049,0.07423569182877637,0.0,0.0,0.0,0.0,0.0003055769953826733,0.06756777558529165
05051,0.3514635373015365,0.0,0.0,0.0,0.0,0.07665058567958917,0.5718858770188743
05053,0.011141503445427524,0.0,0.0,0.0,0.0,0.0,0.014300380112691328
05055,0.05782791476978045,0.0,0.0,0.0,0.0,0.0,0.017313092601449226
05057,0.5610616292756192,0.0,0.0,0.0,0.0,0.0,0.43893837072438074
05059,0.44029196193354975,0.0,0.0,0.0,0.0,0.0,0.5597080380664502
05061,0.05478743539227375,0.0,0.0,0.0,0.0,0.0,0.09606591684774632
05063,0.5778356422107694,0.0,0.0,0.0,0.0,0.0,0.42216435778923045
05065,0.6385478674343482,0.0,0.0,0.0,0.0,0.0,0.3614521325656518
05067,0.02230973033705228,0.0,0.0,0.0,0.0,0.0,0.007020238570903366
05069,0.029170627633401128,0.0,0.0,0.0,0.0,0.0,0.00905714444466364
05071,0.019194470875078327,0.0,0.0,0.0,0.0,0.0,0.04347480882850205
05073,0.06014769116554137,0.0,0.0,4.655353653983384e-06,0.0,0.0,0.09271128136345644
05075,0.07885012140713799,0.0,0.0,0.0,0.0,0.0,0.017154458187748797
05077,0.06884036088684664,0.0,0.0,0.0,0.0,0.0,0.03290492064777693
05079,0.009225386596337645,0.0,0.0,0.0,0.0,0.0,0.002380868150683685
05081,0.2372934928249496,0.0,0.0,0.0,0.0,0.0,0.7627065071750504
05083,0.029120013385699126,0.0,0.0,0.0,0.0,0.0,0.05017481300957211
05085,0.9570743576591632,0.0,0.0,0.0,0.0,0.0,0.04292564234083676
05087,0.021262813223459277,0.0,0.0,0.0,0.0,0.0,0.03149365813818315
05089,0.023648218858252367,0.0,0.0,0.0,0.0,0.005263102605832618,0.030112332354644528
05091,0.07104455512752537,0.0,0.0,0.06228829651258243,0.010899610278984907,0.0,0.25775438617249186
05093,0.5891862589909425,0.0,0.0,0.04509335904771202,0.0,0.0,0.04172940969977338
05095,0.03451540234477093,0.0,0.0,0.0,0.0,0.0,0.021531797259827134
05097,0.023992624114522253,0.0,0.0,0.0,0.0,0.0005316799916724488,0.05342041561529282
05099,0.000562067326026128,0.0,0.0,0.0,0.0,0.0033710760315003615,0.3515287602018712
05101,0.07865427365188285,0.0,0.0,0.0,0.0,0.0,0.1524227587727608
05103,0.03261668780347037,0.0,0.0,0.0,0.0,0.016054051529758993,0.49694176189713235
05105,0.014302623471915741,0.0,0.0,0.0,0.0,0.0,0.09412236276894081
05107,0.04378960006656219,0.0,0.0,0.0,0.0,0.0,0.025209928587701456
05109,0.037516641634183834,0.0,0.0,0.0,0.0,0.0,0.06416370572758381
05111,0.6063798031717859,0.0,0.0,0.0,0.0,0.0,0.3936201968282142
05113,0.03434358938757911,0.0,0.0,0.0,0.0,0.0,0.038122277801142024
05115,0.19491433486491563,0.0,0.0,0.0,0.0,0.0,0.18366680280819309
05117,0.15622997184696225,0.0,0.0,0.0,0.0,0.0,0.056209451473383694
05119,0.160675131291388,0.0,0.0,0.0,0.02091043690982784,0.0060272325369562915,0.047317607055465616
05121,0.08812758351406981,0.0,0.0,0.0,0.0,0.0,0.039736821506332405
05123,0.8302051810375561,0.0,0.0,0.0,0.0,0.0,0.1697948189624439
05125,0.08753097622005103,0.0,0.0,0.0,0.0,0.0013919047505340212,0.12050882368707605
05127,0.044086705950490274,0.0,0.0,0.0,0.0,0.0,0.11358816688053772
05129,0.3418338235376298,0.0,0.0,0.0,0.0,0.0,0.6581661764623702
05131,0.5305497224810225,0.0,0.0,0.0,0.060226652498094904,0.0,0.4092236250208826
05133,0.007614416391609761,0.0,0.0,0.0,0.0,0.0,0.16481593409811168
05135,0.5545150760823467,0.0,0.0,0.0,0.0,0.0,0.4454849239176533
05137,0.12793345750341867,0.0,0.0,0.0,0.0,0.0,0.2701116582116996
05139,0.0003668536032120047,0.0,0.0,0.0,0.0,0.0003164329473546679,0.07111917196464847
05141,0.12558112692945705,0.0,0.0,0.0,0.0,0.0,0.18718259285407
05143,0.021228465257614976,0.0,0.0,0.0,0.0,0.0,0.012336616871204782
05145,0.26282067618967137,0.0,0.0,0.0,0.0,0.0,0.10977502007349263
05147,0.5884841527274447,0.0,0.0,0.0,0.0,0.0,0.41151584727255525
05149,0.40950709117050477,0.0,0.0,0.0,0.0,0.0,0.5904929088294952
06001,0.4029325146696347,0.0,0.0,0.0,0.5069007004833042,0.03250600156569045,0.057660783281370746
06003,0.0007373498456623706,0.029499590463463378,0.0,0.0,0.0,0.0,0.9697630596908743
06005,0.002936659959298471,0.0,0.0,0.0,0.0,0.004699318395913883,0.9923640216447875
06007,0.09460418324448663,0.0,0.0,0.0,0.0,0.0,0.14886789901625197
06009,0.04056037499811284,0.0,0.0,0.0,0.0,0.007504256852012579,0.9519353681498746
06011,0.5974014724018828,0.0,0.0,0.0,0.0,0.0,0.40259852759811726
06013,0.6594648385086995,0.0,0.0,0.0,0.15782054064208964,0.07079662043740209,0.11191800041180873
06015,0.02386518793217217,0.0,0.0,0.0,0.0,0.004976266616149129,0.9711585454516787
06017,0.006693878693671728,0.0,0.0,0.0,0.0,0.04910185129267482,0.9442042700136535
06019,0.43605547143314094,0.0,0.0519708466049509,0.0,0.010869224922368106,0.00776256743847798,0.49334188960106207
06021,0.48708944377103747,0.0,0.0,0.0,0.0,0.0,0.5129105562289625
06023,0.02593748372462394,0.0,0.0,0.0,0.0,0.0,0.2285968261953194
06025,0.15027326674098393,0.7990161925054491,0.0,0.0,0.0,0.04868327199358469,0.002027268759982422
06027,0.0,0.8844282787041337,0.0,0.0,0.0,0.0,0.11557172129586638
06029,0.3292830317909062,0.3208916445721338,0.04365426676723723,0.0,0.047622498306345545,0.0027119816472151,0.2558365769161622
06031,0.8701462869741021,0.0,0.05546393214819002,0.0,0.0,0.0,0.0229390723431115
06033,0.0024453838721469113,0.0,0.0,0.0,0.0,0.004122028197611993,0.059904170724218865
06035,0.027052818902455835,0.4545163990301775,0.0,0.0,0.0,0.030097893162385675,0.48833288890498117
06037,0.031702716031315636,0.23460777298830982,0.0,0.0,0.32964465725931286,0.0,0.4040448537210617
06039,0.3381399497927529,0.0,0.058828080202162535,0.0,0.0,0.003159542932249707,0.5998724270728351
06041,0.6288573607623972,0.0,0.0,0.0,0.05064434377314294,0.009584724408891184,0.31091357105556877
06043,0.04604223027314323,0.0,0.0,0.0,0.0,0.011325303863880174,0.9426324658629766
06045,0.05376524294871876,0.0,0.0,0.0,0.0,0.0,0.9462347570512812
06047,0.9220196478886843,0.0,0.0,0.0,0.0,0.0,0.07798035211131567
06049,0.10170213996167717,0.3304127439081666,0.02350542872658268,0.0,0.0,0.06594238991425729,0.4784372974893163
06051,0.033609669294379675,0.5434209767229313,0.0,0.0,0.0,0.03310482783521013,0.3898645261474789
06053,0.29981824512602373,0.0,0.0,0.0,0.0,0.0,0.7001817548739763
06055,0.19192543416403543,0.0,0.0,0.0,4.580928707979247e-05,0.048380314636966314,0.7596484419119184
06057,0.0,0.0,0.0,0.0,0.0,0.0,0.6445380964406023
06059,0.035471079837808776,0.0,0.0,0.0,0.06076886133130975,0.0,0.045144776573671476
06061,0.16107038399160073,0.0,0.0,0.0,0.0036611775866229788,0.044503785692107056,0.7907646527296692
06063,0.0022741430017276195,0.00884377376306083,0.0,0.0,0.0,0.016975613814135565,0.9719064694210761
06065,0.10566521797178269,0.6295482522289974,0.0,0.0,0.007232789388172172,0.00880112079093304,0.2487526196201148
06067,0.8009622619633715,0.0,0.0,0.0,0.1454564712053874,0.012418677489474733,0.04116258934176639
06069,0.5173877209159361,0.0,0.0,0.0,0.0,0.0,0.4826122790840639
06071,0.018171745267226938,0.9080397969130721,0.0,0.0,0.010125068818112285,0.00017582426024556887,0.06348756474134294
06073,0.08764421462747214,0.20173223564423856,0.0,0.0,0.08735942701176166,0.0,0.6232641227165276
06075,0.0,0.0,0.0,0.0,0.9338361156773669,0.06616388432263309,0.0
06077,0.9504943054899226,0.0,0.0,0.0,0.03297648245748298,0.0,0.016529212052594236
06079,0.310741903986776,0.0,0.1607166828035331,0.0,0.0009739784408499242,0.0,0.5275674347688409
06081,0.15417223534979033,0.0,0.0,0.0,0.2647678260183286,0.0008802593532866011,0.5801796792785945
06083,0.15451276482831772,0.0,0.017341575408212555,0.0,0.01800222933681741,0.0,0.8101434304266523
06085,0.2193139038234209,0.0,0.08815521820649934,0.0,0.216291824355375,0.0,0.47623905361470487
06087,0.07666160763221963,0.0,0.012617988144367029,0.0,0.0,0.0,0.1857829806218817
06089,0.0363792015592366,0.004563610601398025,0.0,0.0,0.0,0.02365868965477918,0.9353984981845861
06091,0.00806844319679849,0.011470402788059933,0.0,0.0,0.0,0.0,0.19163496977491523
06093,0.11718569262069824,0.020969870675762337,0.03286222158333887,0.0,0.0,0.0,0.8289822151202005
06095,0.8446875200928736,0.0,0.0,0.0,0.03413670218714529,0.05419156424978603,0.06698421347019505
06097,0.3274088719767289,0.0,0.0,0.0,0.0,0.0,0.6725911280232711
06099,0.7664563054382761,0.0,0.0,0.0,0.0,0.0,0.23354369456172377
06101,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06103,0.22668760463977763,0.0,0.0,0.0,0.0,0.0,0.7733123953602224
06105,0.0,0.0,0.0,0.0,0.0,0.0,0.851001129599049
06107,0.32694085663616124,0.0004985292845951897,0.0,0.0,0.0,0.0,0.6725606140792436
06109,0.0,0.001034569972700521,0.0,0.0,0.0,0.012921422362164998,0.9860440076651344
06111,0.18951759066230153,0.0,0.0,0.0,0.0009336994082152854,0.0,0.8095487099294831
06113,0.8797002042084021,0.0,0.0,0.0,0.0,0.007878994214671458,0.11242080157692642
06115,0.42247115273633346,0.0,0.0,0.0,0.0,0.0,0.5775288472636666
08001,0.10151258032908393,0.0,0.002426713020210911,0.0,0.004219817825234953,0.0,0.0
08003,0.2801600454270092,0.5623920822928338,0.05081758978849901,0.0,0.0,0.0,0.1066302824916581
08005,0.6068305763966206,0.0,0.31890810687286575,0.0,0.06650716557378865,0.007754151156724993,0.0
08007,0.000448215395262237,0.0,0.0,0.0510117050557167,0.0,0.01162745164161575,0.9369126279074053
08009,0.705081627359569,0.0,0.294918372640431,0.0,0.0,0.0,0.0
08011,0.2119100871728313,0.0,0.7711221059193353,0.0,0.0,0.016967806907833366,0.0
08013,0.3116971350473803,0.0,0.16376292123912467,0.04549339054016745,0.0,0.0,0.4790465531733275
08014,0.9977016335450977,0.0,0.002298366454902251,0.0,0.0,0.0,0.0
08015,0.0,0.0,0.0005355696767219274,0.1353838051999256,0.0,0.0,0.8640806251233526
08017,0.2677864897006051,0.0,0.1654385448880599,0.0,0.0,0.0,0.0
08019,0.485537067768066,0.0,0.0,0.0747431561910321,0.0,0.0,0.43971977604090184
08021,0.18070196422416906,0.027063056737036472,0.44323420940215025,0.05428875927469045,0.0,0.0,0.2947120103619537
08023,0.054533132639926686,0.059350123133644274,0.4677980742869102,0.03890448417317052,0.0,0.0,0.3794141857663482
08025,0.30175111028648227,0.0,0.6982488897135177,0.0,0.0,0.0,0.0
08027,0.0032917804793566987,0.0,0.026161159615621567,0.00026530428813497644,0.0,0.0,0.013275852752185109
08029,0.06982592811822623,0.11699824656464608,0.0,0.007594193430525897,0.0,0.0,0.20540787957828044
08031,0.4105816119819665,0.0,0.0,0.0,0.5894183880180335,0.0,0.0
08033,0.1371025671153405,0.010310083127095866,0.0,0.007655535367230947,0.0,0.0,0.8449318143903327
08035,0.014562195308439552,0.0,0.025729446185758762,0.0,0.0,0.0,0.01610194635563312
08037,0.014368439712715952,0.0,0.0,0.0602330227514913,0.0,0.0,0.9253985375357928
08039,0.4092197346071929,0.0,0.4404615655821632,0.0,0.0,0.0,0.0
08041,0.2465154038037395,0.0,0.41409873202293573,0.0,0.012939632119628305,0.0,0.04131541478946822
08043,0.0043038572073755485,0.0,0.05210867109825772,0.0002112137088596997,0.0,0.0,0.045847077344387865
08045,1.257007463393927e-05,0.022145778654632436,0.0,0.0037332273692139164,0.0,0.0,0.15171216788515265
08047,0.5905630338665406,0.0,0.0,0.06870343307551968,0.0,0.0,0.3407335330579397
08049,4.529497911676082e-05,0.00025653630857410266,0.0,0.04340446540473662,0.0,0.004376621257106262,0.2956719292855237
08051,0.03986109174314347,0.20121270486263954,0.0,0.16749005646708726,0.0,0.0007674640071439312,0.5906686829199858
08053,0.0,0.0,0.0,0.2703225882174017,0.0,0.0,0.7296774117825984
08055,0.0,0.0,0.7586968983490795,0.0003480022657946218,0.0,0.0,0.24095509938512588
08057,0.015384209335708512,0.03309186174134677,0.0,0.003959404513478519,0.0,0.0,0.03266315326123121
08059,0.020406424986547392,0.0,0.007904753110600755,0.0,0.0010242080727385294,0.0,0.00784942589838007
08061,0.40769316179315096,0.0,0.10928342286797686,0.0,0.0,0.0031411072688004994,0.0
08063,0.87714725816062,0.0,0.12285274183938005,0.0,0.0,0.0,0.0
08065,0.0,0.0,0.0,0.005704945827632433,0.0,0.0,0.01353003740625093
08067,0.09524466221314798,0.0,0.0009466305287237298,0.013512972223058672,0.0,0.0,0.8902957350350696
08069,0.11651289119662932,0.0,0.2958993268939144,0.038471531920609536,0.0,0.0,0.5491162499888468
08071,0.08997185577553968,0.0,0.7381414174140474,0.0015761215279787208,0.0,0.0,0.1703106052824343
08073,0.02995478961066932,0.0,0.029721191046906622,0.0,0.0,0.0,0.0
08075,0.11032731733981825,0.0,0.12179009883380738,0.0,0.0,0.0,0.0
08077,0.03383356255094241,0.225139818286999,0.0,0.006015626189042864,0.0,0.0,0.7350109929730158
08079,0.0,0.0,0.0,0.04042393564686847,0.0,0.0,0.0890539864475864
08081,0.04612171164751923,0.5100717747093052,0.09120306550212012,0.0,0.0,0.0,0.35260344814105543
08083,0.1414511995162229,0.13854195220742527,0.0,0.0,0.0,0.0,0.7200068482763518
08085,0.09416636169180817,0.021032669246408793,0.0,0.0,0.0,0.0,0.8848009690617831
08087,0.20446632020621883,0.0,0.020835282492050407,0.0,0.0,0.0,0.0
08089,0.045225089548664096,0.0,0.13391100369937384,0.0,0.0,0.0,0.0
08091,0.08760992908505558,0.0,0.0,0.07266642893813999,0.0,0.0,0.8397236419768044
08093,0.014495317159081084,0.0,0.07114798950671095,0.0032875265224876506,0.0,0.0005509077111513577,0.06970116447581376
08095,0.07257100492923471,0.0,0.004318360414507033,0.0,0.0,0.0,0.0
08097,0.0,0.0,0.0,0.1307596382616201,0.0,0.0,0.8692403617383798
08099,0.6473058829869547,0.0,0.35269411701304526,0.0,0.0,0.0,0.0
08101,0.13758449919626692,0.0,0.8228612057241366,0.0,0.012642067138357103,0.0,0.026912227941239292
08103,0.050931050914388126,0.14438096359770278,0.0,0.0,0.0,0.0,0.8046879854879091
08105,0.2942896972441039,0.006485948116725297,0.006934369635873105,0.14268469208922316,0.0,0.0,0.5496052929140745
08107,0.3277551495034251,0.005342921469830953,0.0,0.02997745383957722,0.0,0.0,0.6369244751871667
08109,0.03245881231041587,0.25677701197094777,0.0007377919001586678,0.08065973967871948,0.0,0.0,0.6293666441397582
08111,0.0,0.0,0.0,0.008295909231036997,0.0,0.0,0.019874280752298124
08113,0.016083426619624225,0.009608529024091173,0.0,0.003788171124169366,0.0,0.0,0.19539537214757316
08115,0.288724271005644,0.0,0.0846493727660152,0.0,0.0,0.0,0.0
08117,0.0,0.0,0.0,0.030862019017247416,0.0,0.0,0.1749318330470846
08119,0.3696862173564014,0.0,0.0020133475284705832,0.0,0.0,0.0,0.628300435115128
08121,0.08399603688066383,0.0,0.01507584861740556,0.0,0.0,0.0,0.0
08123,0.659260045368176,0.0,0.340739954631824,0.0,0.0,0.0,0.0
08125,0.21478618584264905,0.0,0.12727945532484788,0.0,0.0,0.0009501335701185128,0.0
09001,0.0,0.0,0.0,0.0,0.19024862399435227,0.008758456118505155,0.17288152379113403
09003,0.1198861216943928,0.0,0.0,0.0,0.2906311735732303,0.0,0.5894827047323768
09005,0.11066213093319584,0.0,0.0,0.0,0.016856200028561818,0.0003587177136586963,0.8721229513245834
09007,0.04501858026298416,0.0,0.0,0.0,0.0,0.0,0.1863520278943363
09009,0.0,0.0,0.0,0.0,0.40519134673764295,0.0,0.594808653262357
09011,0.0,0.0,0.0,0.0,0.0,0.0,1.0
09013,0.08747100834447792,0.0,0.0,0.0,0.015014840415410482,0.0,0.8975141512401116
09015,0.0,0.0,0.0,0.0,0.0,0.0,0.3862645111679155
10001,0.15967059245510717,0.0,0.0,0.018316589549173184,0.0,0.0,0.030776465956803677
10003,0.7725531628934842,0.0,0.0,0.026431017416712332,0.20099987400584235,0.0,1.5945683961219896e-05
10005,0.22134075696391484,0.0,0.0,0.028926536050311764,0.0,0.014054553763427364,0.21563205992061404
11001,0.2618083223351612,0.0,0.0,0.0,0.7381916776648387,0.0,0.0
12001,0.4624895963791558,0.0,0.0,0.0069233338189744545,0.0,0.0274789384012262,0.5031081314006435
12003,0.0,0.0,0.0,0.024892208144017082,0.0,0.0,0.08242061268311277
12005,0.0,0.0,0.0,4.307323064785129e-05,0.0,0.0,0.5449989515753335
12007,0.004021664117417936,0.0,0.0,0.015056661064359742,0.0,0.0,0.14209483396628614
12009,0.04554142016432928,0.0,0.0,0.29009509092265445,0.0,0.012525916103191781,0.6518375728098245
12011,0.04225191099100862,0.0,0.0,0.8056338103194313,0.10765364924838645,0.0,0.0444606294411736
12013,0.00010088531810821347,0.0,0.0,0.012435744188414387,0.0,0.0,0.0804550044382236
12015,0.07348428604686467,0.0,0.0,0.0,0.0,0.0,0.4554483687376627
12017,0.0,0.0,0.0,0.32686689547659786,0.0,0.01668737841743937,0.6564457261059627
12019,0.0,0.0,0.0,0.0,0.0,0.002402102213902534,0.052981597230905106
12021,0.12813721190744207,0.0,0.0,0.582332551247796,0.0,0.0,0.28953023684476187
12023,0.04328394564707992,0.0,0.0,0.021489498620885075,0.0,0.0,0.049628440545277236
12027,0.35644708167298184,0.0,0.0,0.0,0.0,0.0,0.16643624351693895
12029,0.0,0.0,0.0,0.4799214166415903,0.0,0.0,0.5200785833584097
12031,0.0,0.0,0.0,0.07685645363617352,0.04048663574430618,0.029586838003678322,0.1817536755501367
